Sensor,s_0
0,-1
309,6
618,30
926,55
1234,68
1544,69
1854,69
2163,61
2472,61
2781,51
3090,50
3397,48
3707,44
4014,44
4324,40
4635,40
4944,39
5254,38
5562,38
5871,37
6179,37
6488,35
6795,36
7105,36
7415,35
7724,35
8034,34
8343,33
8651,33
8961,32
9271,32
9577,31
9886,31
10195,29
10504,29
10812,27
11120,26
11430,24
11738,24
12047,21
12354,19
12663,18
12972,17
13281,15
13589,14
13898,13
14208,11
14516,10
14825,9
15134,8
15444,7
15751,7
16059,6
16367,5
16679,4
16986,4
17296,3
17605,3
17914,2
18224,2
18531,1
18841,1
19150,1
19459,0
19767,-2
20077,-2
20386,-2
20695,-2
21005,-2
21312,-2
21622,-2
21929,-2
22239,-2
22548,-2
22857,-2
23167,-2
23474,-2
23784,-2
24094,-2
24403,-2
24712,-2
25021,-1
25330,7
25640,32
25949,56
26259,64
26568,69
26877,75
27186,60
27494,60
27804,52
28111,50
28421,46
28729,46
29038,41
29346,41
29655,40
29965,41
30274,37
30582,37
30891,37
31200,36
31509,37
31819,35
32127,35
32436,34
32744,36
33054,34
33364,33
33672,33
33980,33
34291,31
34599,32
34908,30
35218,30
35527,27
35834,27
36143,26
36453,24
36762,23
37072,20
37381,19
37691,18
38000,16
38307,15
38617,13
38925,12
39234,11
39542,10
39851,-2
40160,-2
40469,-2
40779,-2
41087,-2
41396,-2
41704,-2
42012,-2
42321,-2
42630,-2
42939,-2
43248,-2
43557,-2
43867,-2
44174,-2
44483,-2
44793,-2
45102,0
45412,12
45719,40
46029,63
46339,71
46648,71
46958,64
47265,62
47575,56
47884,51
48194,48
48502,48
48812,42
49120,43
49429,41
49740,39
50047,39
50357,37
50665,38
50974,37
51284,36
51593,37
51903,35
52211,35
52517,34
52826,34
53134,33
53443,34
53753,32
54060,33
54369,33
54679,30
54986,32
55296,30
55605,28
55913,26
56222,26
56530,24
56840,23
57149,20
57457,19
57766,17
58076,16
58385,15
58695,13
59004,12
59312,11
59621,8
59930,7
60238,6
60547,5
60856,4
61166,3
61475,3
61783,2
62092,1
62400,1
62710,1
63020,0
63328,0
63637,0
63947,0
64257,0
64565,-1
64873,-4
65179,-4
65488,-4
65797,-4
66108,-4
66416,-4
66726,-4
67035,-4
67344,-4
67652,-4
67961,-4
68270,-4
68578,-4
68884,-4
69195,-4
69504,-4
69814,-4
70124,-2
70433,11
70741,40
71050,56
71358,68
71667,63
71975,65
72284,58
72591,53
72900,50
73210,50
73519,35
73828,40
74136,41
74445,37
74753,39
75062,36
75372,36
75680,36
75990,36
76300,33
76608,33
76918,33
77227,33
77537,32
77846,32
78155,31
78463,31
78772,31
79082,29
79390,29
79698,29
80004,29
80314,26
80622,27
80931,25
81241,24
81550,21
81858,19
82164,18
82473,17
82783,15
83092,14
83402,12
83709,11
84019,10
84329,9
84639,8
84949,-4
85257,-4
85565,-4
85875,-4
86182,-4
86492,-4
86802,-4
87112,-4
87421,-4
87731,-4
88040,-4
88350,-4
88659,-4
88969,-4
89277,-4
89586,-4
89895,-4
90203,0
90513,19
90823,44
91130,65
91440,69
91749,70
92059,61
92367,58
92675,53
92983,50
93292,47
93602,42
93911,41
94221,40
94529,39
94839,37
95148,38
95457,35
95765,37
96074,34
96382,35
96692,34
97002,34
97311,32
97618,32
97928,31
98236,33
98545,31
98855,30
99165,29
99472,29
99782,28
100089,29
100399,26
100706,26
101016,25
101326,23
101635,21
101945,20
102254,18
102563,16
102871,15
103180,13
103489,12
103799,11
104109,9
104417,8
104724,7
105033,6
105342,6
105652,5
105961,4
106271,3
106580,3
106890,2
107198,1
107506,1
107816,0
108123,0
108432,0
108741,0
109051,0
109361,0
109670,-3
109980,-3
110288,-3
110606,-3
110911,-3
111218,-3
111523,-3
111829,-3
112132,-3
112438,-3
112745,-3
113050,-3
113356,-3
113660,-3
113965,-3
114270,-3
114575,-3
114879,-3
115184,0
115489,16
115793,44
116098,61
116402,68
116708,68
117012,65
117317,59
117621,52
117928,51
118232,47
118537,43
118842,43
119147,40
119451,39
119756,37
120061,37
120365,37
120670,36
120975,35
121280,35
121585,35
121890,35
122195,33
122499,33
122804,33
123108,33
123413,32
123718,32
124023,32
124328,30
124632,30
124937,29
125241,28
125549,26
125854,25
126159,24
126464,23
126770,21
127074,19
127380,18
127685,17
127990,15
128294,14
128598,12
128904,11
129209,10
129514,9
129818,-3
130124,-3
130428,-3
130734,-3
131038,-3
131343,-3
131648,-3
131952,-3
132257,-3
132561,-3
132866,-3
133171,-3
133475,-3
133781,-3
134085,-3
134392,-3
134698,-3
135003,-2
135308,5
135612,28
135917,53
136222,67
136526,70
136831,68
137136,61
137441,56
137745,52
138050,50
138354,47
138672,42
138980,40
139291,39
139598,37
139906,37
140213,36
140523,37
140830,35
141138,36
141448,36
141758,35
142067,36
142376,34
142685,34
142995,32
143303,34
143612,31
143919,31
144226,31
144535,31
144845,30
145154,30
145464,27
145771,27
146081,25
146391,23
146699,22
147008,20
147317,19
147627,17
147936,15
148245,14
148554,13
148863,12
149173,10
149480,9
149790,8
150099,7
150409,6
150716,6
151024,5
151332,4
151642,3
151951,3
152261,2
152570,2
152880,1
153189,1
153498,0
153808,0
154117,0
154426,0
154735,-3
155044,-3
155353,-3
155661,-3
155970,-3
156280,-3
156589,-3
156898,-3
157208,-3
157517,-3
157826,-3
158136,-3
158445,-3
158755,-3
159064,-3
159374,-3
159684,-3
159991,-2
160298,4
160607,27
160917,53
161227,64
161535,70
161844,66
162154,68
162463,58
162772,53
163081,48
163389,45
163696,43
164006,42
164315,41
164624,40
164933,38
165243,39
165553,37
165862,35
166170,36
166480,35
166788,35
167097,33
167407,34
167716,34
168025,33
168336,32
168643,26
168953,31
169260,31
169570,30
169878,28
170188,29
170497,28
170807,26
171116,25
171425,23
171733,21
172042,20
172351,19
172660,17
172969,15
173278,14
173585,13
173894,11
174203,10
174512,9
174821,-3
175130,-3
175439,-3
175748,-3
176057,-3
176365,-3
176675,-3
176985,-3
177293,-3
177601,-3
177911,-3
178220,-3
178531,-3
178841,-3
179149,-3
179457,-3
179766,-3
180074,-1
180383,9
180690,35
180998,59
181307,68
181617,68
