Senser,s_0
0,-0.12402858741835525
1,-0.0852613762267354
2,0.12176913924566078
3,0.6471131939186517
4,-0.20730426562107387
5,0.05987881023079979
6,0.11265591676324432
7,0.2050262370801783
8,0.1937433752953965
9,-0.0015130557405420766
10,0.1410831571384676
11,0.392444289160605
12,0.4263127942984089
13,0.16976420578638438
14,-0.24010895004119415
15,0.25661857592225296
16,0.16668506989512918
17,0.39524352786468225
18,-0.19579101200547397
19,0.20683941306976053
20,-0.2377407884954198
21,-0.11429919513802385
22,0.7265847320264888
23,-0.7115137097735874
24,0.09241085363314341
25,-0.05609086599374029
26,0.7193305897232598
27,0.08843295416765362
28,-0.14020888936752468
29,-0.04503227276363911
30,0.22095298553628828
31,0.5777074142724252
32,0.07668227935137831
33,0.1006867553493658
34,0.19463118099929683
35,0.05133682266738972
36,0.24603156738947995
37,0.6036291531631494
38,-0.31423473794472795
39,0.08812369047898896
40,0.26789940571706106
41,-0.07919318013315779
42,0.18129323312899026
43,0.17967301577342643
44,-0.3460164533813603
45,0.28097928871791655
46,0.06631318719899801
47,0.3387149618147667
48,0.3548038142259532
49,0.003816096380161338
50,-0.19508243575523138
51,-0.10956804972821571
52,0.1060410468948701
53,0.23364149930520528
54,0.22285760203732408
55,-0.5300831147724246
56,0.39758044364609213
57,0.18780455085029613
58,0.18399482186635593
59,0.034657109905755115
60,-0.13673984581381743
61,-0.17772409774565073
62,-0.0022231231801697338
63,-0.039953529296084436
64,0.14832409877849223
65,0.0990518398973466
66,-0.21863483801760328
67,0.13049927095523617
68,0.3677209602238035
69,0.08542211918316495
70,-0.01399242173503834
71,-0.44256908142163187
72,0.41816554786338445
73,0.2093130210170258
74,0.32573379233406297
75,0.41740982468584503
76,-0.6608233323869883
77,0.2056499467390689
78,0.12699289246947842
79,0.32851192209254954
80,-0.00400604479661866
81,-0.29117360302762535
82,0.0034781444896671843
83,0.2421710197178264
84,0.42897566583928504
85,0.06743427101246027
86,-0.0558242216574318
87,-0.16615156044482393
88,0.6932378615059713
89,0.21071363679721417
90,0.30627447452604667
91,0.006752803166194518
92,0.34681560607663225
93,-0.5377748766568541
94,0.3849509442573278
95,-0.06909096087547285
96,-0.06664632884715067
97,0.25187385497605963
98,0.4868083110198276
99,0.0912664025218385
100,0.47499406325533844
101,-0.036809039432187676
102,0.41532218203439564
103,0.48301311939886193
104,-0.07205753289796775
105,-0.1895449559809418
106,-0.20579872103636127
107,0.4498469470150501
108,0.08866035513443757
109,-0.12221029266335921
110,0.21430130217195065
111,-0.23515183722485333
112,-0.13779511676467465
113,0.045879955612372514
114,-0.22158520712655938
115,0.3678624951171655
116,0.303642254137364
117,0.06649502990188964
118,-0.1925281977610715
119,-0.817378324613232
120,-0.15682295430592152
121,-0.32001037377255237
122,-0.44653602800997794
123,0.2192635656373232
124,0.3684652723489993
125,0.6984243873406956
126,0.4285492290804432
127,-0.18525003279481908
128,-0.20843468778276403
129,0.0527424003377259
130,0.5758506466682194
131,-0.14969163007592526
132,0.09445313433805033
133,-0.01740348351128962
134,0.4663978678821307
135,0.7010243363910005
136,0.4070545710799286
137,-0.2296785249223832
138,-0.14129630487412442
139,0.05513687221703713
140,0.15214214604880666
141,0.22302825847357508
142,0.11737056254273476
143,0.3240481157413473
144,0.34949187397042314
145,0.18362441448925837
146,0.44011650921142853
147,0.23155361928687257
148,-0.12824988044823843
149,0.5629270218629799
150,0.6247448600227723
151,-0.3185827240352552
152,-0.20146131036798753
153,0.43545533153168725
154,0.05357944978872689
155,0.1956994593819043
156,-0.21551535837614333
157,0.26469428392238925
158,0.13922759543046115
159,0.39272729629864384
160,0.5654262856355303
161,0.35889466934310305
162,0.48642773832380337
163,-0.30298220466806214
164,-0.03755398958576367
165,0.41053305112256455
166,-0.33121120336541565
167,0.16363404799862663
168,-0.06250147428608727
169,0.6320718736455928
170,0.3352788460332847
171,0.5948273389000622
172,0.20545730244025176
173,0.2048316923346178
174,0.3931917266704316
175,0.32889742097171903
176,-0.35458167030287446
177,-0.002620812546943907
178,0.5228486468583794
179,0.5345427144286397
180,0.35327341713499705
181,0.1945232320277202
182,0.10570050210771825
183,0.1269089112465691
184,-0.21089117059759635
185,0.03484559700602152
186,0.19445534729073935
187,0.28756862508785586
188,-0.07673885975835917
189,-0.06775138806861053
190,0.4328397665429444
191,-0.2865417320123453
192,0.4064001079435827
193,0.5572097401788956
194,0.18563947463627098
195,0.13431092885819068
196,-0.15962214161790553
197,0.436197278451242
198,0.21737400507382654
199,0.22572743996609634
200,0.19453198965622484
201,0.23213859262205921
202,0.6626029744343024
203,0.18182975664283835
204,0.4621912694942302
205,-0.0010614959530508838
206,-0.0005714973000516543
207,0.34822946656504117
208,0.17965426633781362
209,0.3924995216387175
210,0.44728609577827383
211,-0.10623684986652188
212,0.34431043498571867
213,0.3831774213306055
214,-0.25788097758285833
215,1.1768621435864404
216,0.06175941289887152
217,-0.17638013011648013
218,0.8146974954745564
219,0.22162080501525094
220,0.1138942399288322
221,-0.24502121971277524
222,-0.15185393820698403
223,0.05407229162776789
224,0.27678043517922185
225,0.7631634380005226
226,0.44469547700011347
227,0.7076981726650624
228,0.13689634332210915
229,0.13854291009422676
230,0.07609163799739835
231,-0.07514247714727382
232,0.55798568621477
233,0.7332201757959884
234,-0.27353771263341337
235,0.19798024768497327
236,-0.12051676870635941
237,0.17175845838789158
238,0.4461885860795636
239,0.6237424439817144
240,0.10290180055363402
241,0.341122351889222
242,-0.008842870531231728
243,0.5253334493364226
244,-0.20286367798991217
245,0.3386267180351781
246,0.12887372234066358
247,0.3700845703931083
248,0.3641734705660603
249,0.7533764828060325
250,0.04216878765238696
251,0.649749546073005
252,0.29902304583420164
253,0.522717613182758
254,-0.14034029983130208
255,0.5067354116992502
256,0.3545092292537205
257,0.33136802305806423
258,-0.05392069945428474
259,-0.2217451691935664
260,-0.351537233374702
261,0.46811096601547486
262,0.14370155552832256
263,0.5741925313718992
264,-0.051776729665750254
265,0.382339046819832
266,0.3691049161294448
267,0.551549055191445
268,-0.08887515016271308
269,-0.020394752837491703
270,0.6151594299350287
271,0.7261656778088312
272,0.21687105896058806
273,0.18905468326037103
274,-0.02705661225521211
275,0.26737951485179473
276,0.6527618311098344
277,0.8007816805509436
278,0.2541168796816557
279,0.40472501896249413
280,0.8396312304304795
281,0.5114790074938457
282,0.5210556980407302
283,0.27690974863897316
284,0.27450260878945626
285,0.04114739634024164
286,0.6254555102641575
287,0.6069796060858681
288,0.05619955499023788
289,0.8033444385666109
290,0.45909684735920975
291,0.33171570077042817
292,0.3805055336313713
293,-0.1115429094250816
294,0.5705197224239078
295,-0.12593143008080637
296,0.41285713242690314
297,-0.05033797025972475
298,0.04624844235603748
299,0.34126614069806593
300,0.4892346785049675
301,0.5028977310346838
302,-0.013162746638531675
303,0.39192545606116014
304,-0.18771693608160395
305,0.6844168490546583
306,-0.1983774490673959
307,0.5872224488487034
308,0.5541098556262356
309,0.23195104699533836
310,-0.11490167804252505
311,0.10621455655583786
312,0.8710230593815417
313,0.44759513855352023
314,0.08256233815327349
315,0.06215345393558236
316,0.7734796737210392
317,0.5947980778572964
318,0.04783444987452745
319,0.4869139184022083
320,0.035839775893813264
321,0.07442064582074667
322,0.575045508308382
323,0.38388929804070787
324,0.5488321465045203
325,0.08181884672181264
326,0.47338993263327106
327,-0.37931998499059105
328,0.15037803819213424
329,0.5733484467702842
330,0.8606494065963397
331,0.3560424271148781
332,0.534059010712256
333,0.08532669966587711
334,0.46985711817749465
335,0.19704219480214466
336,0.329488493066153
337,0.25476244631660966
338,0.7729925507384658
339,0.5996464636456363
340,0.4313600866302328
341,0.2943054279369482
342,-0.03345144397714184
343,0.9052281175324819
344,0.08781631619454866
345,0.659676848150864
346,0.18042515956699332
347,0.29331966589581604
348,0.6437176940269609
349,0.2356373894484703
350,0.5105040422613623
351,0.314760071287434
352,0.26620076593555664
353,0.13909907859630674
354,0.20590568752615285
355,0.42891054953373414
356,0.23332833739641307
357,0.3008005515248615
358,0.3139805290655422
359,0.30483695392402227
360,0.540486162319413
361,0.2270050514579293
362,0.48244156573674135
363,0.501080329442908
364,0.8812889807468021
365,0.7177683171343098
366,0.39854513856387436
367,0.6823779787848535
368,0.7296749861659335
369,-0.26458185297421016
370,0.5781127391971457
371,0.5536693113520281
372,0.1635582233026652
373,0.7703349813280229
374,0.4916312712902477
375,-0.15879465409234672
376,0.6039207372465015
377,0.19570719725417682
378,0.020508711956505332
379,0.8522194236173174
380,0.2039849199595887
381,0.6072089419601635
382,0.6477370681578714
383,0.25332547743207434
384,-0.19683409564814586
385,0.20540954086672947
386,0.31187723540238793
387,0.03443044320677274
388,-0.08431860154137744
389,0.4243799371327341
390,0.7761597936571203
391,0.5210857680910378
392,0.3643165478966207
393,0.4049319658476499
394,0.1758881492932804
395,1.030520140033809
396,0.5538412747207383
397,0.1279541763813058
398,0.40637310091445594
399,0.6202436055439075
400,0.4064329010789636
401,0.2922665556312597
402,0.8408930218887614
403,-0.04837125534776804
404,0.3754064756190254
405,0.6374408273122413
406,0.5758213631601056
407,0.185396480035672
408,0.45189709080020934
409,0.4626376256688181
410,0.448843333838998
411,0.4898036248016242
412,0.21051566168529764
413,0.7457599860370339
414,0.7389620472779588
415,-0.004090172490878008
416,0.3838243277832956
417,0.25493938884826073
418,0.7720933237306116
419,0.7930073518408527
420,0.8892025830355477
421,0.13235167335696235
422,0.3930718245383033
423,0.15114211136550237
424,0.37471670559622583
425,0.6760081138258438
426,0.2455976981720595
427,0.6415744700230045
428,0.37912229660738717
429,0.2534002982328706
430,0.44114641075523303
431,0.23937636741978835
432,0.3368270443889345
433,0.19773981985736466
434,0.30405691430021375
435,1.0485590688610855
436,0.5784358376629609
437,0.362869455167006
438,0.5116858782531005
439,0.46068922671579177
440,0.5034592035314812
441,0.256769410234004
442,0.6228553599513705
443,0.05697459430457258
444,0.05556155934325541
445,0.32252065135269425
446,0.20904345161982177
447,0.4681329106848206
448,0.08855709831323444
449,0.3661877864781651
450,0.7935210880882027
451,-0.0015956159648767843
452,0.8870002696215442
453,0.5320491296893934
454,0.8424053838960924
455,0.47975263694171716
456,0.4782564456018106
457,0.5444061497599115
458,0.4911719548808122
459,0.053799123559129636
460,0.4914806543748789
461,0.4175340178038188
462,-0.191113500299897
463,0.46775409870087126
464,0.4221011803201097
465,0.6677608952217657
466,0.901065938095222
467,0.1718565657359271
468,0.5816849966629473
469,0.9898454452177727
470,0.24301692876561182
471,0.5050277879981577
472,-0.05985150336421796
473,0.6531683169281662
474,0.19778141433592183
475,0.5425671256900344
476,0.13419559832180272
477,0.6208801152963327
478,0.8263772838224186
479,0.4590284520306828
480,0.8570917362238752
481,0.1620204741699212
482,0.42154674988335417
483,0.13851437435053343
484,0.21565260417380255
485,0.17792330082223967
486,0.33033308030106184
487,0.4753532123876371
488,0.5277398995588245
489,0.5769527463608275
490,0.9233628801693268
491,0.4362175596350666
492,0.20709429444405253
493,0.5087425259093741
494,0.5605277753280582
495,1.116524952029059
496,0.015503284204574697
497,0.7067213463209975
498,0.31710291150202513
499,0.5769343671578268
500,0.39021028813397796
501,-0.0038286946131624866
502,-0.24965685713801455
503,0.4470058848248371
504,0.4890713964614328
505,0.52190170792088
506,0.5454720064568092
507,0.23545544744499902
508,0.31271989252765425
509,0.933202885068988
510,0.6114533090181893
511,0.4111923196916055
512,0.8247994397899026
513,0.126465133878373
514,0.41773190119127157
515,0.06083461584398275
516,0.2081085358512133
517,0.48658225636416313
518,0.5075779960182454
519,0.7106727001134199
520,1.1534297748072415
521,0.6811086009488756
522,0.8690318187054015
523,-0.02172486094897208
524,0.8630472234679906
525,0.17779847160664453
526,0.6012104553388973
527,1.1255575641840687
528,0.5607232103559983
529,1.0476486747119789
530,0.7859481025861313
531,0.5597160437680456
532,1.0812131634866748
533,0.7801013180342138
534,0.9712197657430562
535,0.2481593926675934
536,0.5095369312683112
537,1.097613107960378
538,0.3392799386781788
539,1.139707893555212
540,0.5845633604308733
541,0.543661518279094
542,0.4503338946664152
543,-0.0038800496005469975
544,0.737895925816303
545,0.8648157820755681
546,0.5293488841958696
547,0.3733696810014052
548,0.5760096040390339
549,0.6025895269903815
550,0.2117829631242379
551,0.567215806190234
552,0.8185995287686149
553,0.06806265886430424
554,0.5155548087539357
555,0.6381441682092142
556,0.940009095694939
557,0.5499300329854936
558,0.3392580097910074
559,0.6604923887936459
560,0.7979609623014976
561,0.006272807677281889
562,0.4109127139290849
563,0.2303463629851107
564,0.412978277819327
565,0.3142865254186261
566,0.47827619638421204
567,0.542065855987096
568,0.6255749729316613
569,-0.007391245826623427
570,0.3853304086571763
571,0.6639620633741592
572,0.5737347437643805
573,0.3097997595065587
574,0.40809647061443793
575,0.9429664379740715
576,0.43951663194283486
577,0.46205231568851823
578,0.4028548855806128
579,0.49758772000762064
580,0.7397309401725807
581,0.42338377574247327
582,0.5168074515497709
583,0.7681203043922283
584,0.9244078258718498
585,0.5194143172801273
586,0.6247549806255099
587,0.6002101912871144
588,1.0880566863170662
589,0.9941805545739955
590,0.3415876218631121
591,1.0742180539539457
592,0.3418454429095868
593,0.10962151479858218
594,0.9588360597710603
595,0.1610189625948904
596,1.0438117011508534
597,0.3063122557220036
598,0.334644563336797
599,0.547002199618666
600,0.41926278882161255
601,0.6045270536076501
602,1.1741544829722925
603,0.2850323039937596
604,0.5513020495433694
605,1.0841470055637878
606,0.8881636017000953
607,0.6039830879369266
608,0.45919271445341125
609,0.3287813943174981
610,1.0894381827727742
611,1.0987870748288981
612,0.3292035403941717
613,0.5563747477009918
614,1.3484082833464401
615,0.5369086640844148
616,0.5771733235432674
617,0.6204112415757369
618,1.136265930396171
619,0.15321459787110625
620,0.3261582753932056
621,0.5300871645003187
622,0.4269392788566806
623,0.9112920415752028
624,0.391928059634226
625,0.42604012263774926
626,0.3519634457185033
627,1.013955856477574
628,0.6436016913332502
629,0.34566678604011597
630,0.5623005991901031
631,0.8313287142479211
632,0.5124003147706925
633,1.0303519776223173
634,0.8102149164827408
635,0.6205929078080733
636,0.3225293353314554
637,0.5745048518747156
638,0.6266921694297216
639,0.7397369335672528
640,0.447539723245732
641,0.985936454634272
642,0.6991292471662592
643,0.8177621170631616
644,0.7209212847980835
645,0.187527434497818
646,0.799151499970568
647,0.44301691409650623
648,1.1583044938882794
649,0.5964068549899294
650,0.5953321546360241
651,0.1880002945602796
652,0.8904208665723834
653,0.814625863382366
654,0.5400691634897261
655,0.6839131742684886
656,0.9577351622126398
657,1.0800276307629835
658,0.5216628864415174
659,0.45147663181867576
660,0.885035310178104
661,0.6736956161791046
662,-0.16820637259128424
663,0.3512042863351372
664,0.515692447912191
665,0.6084607704063202
666,0.8979403444611714
667,0.9607500270274922
668,0.9420267637152046
669,0.43366745539809276
670,0.35321048888185014
671,0.9025075037852262
672,0.7785571231994015
673,0.690638226574987
674,0.6716629802209401
675,0.44044613225039014
676,0.7365739624498341
677,0.384036012091241
678,1.1606234439519454
679,0.6284215689103968
680,0.5731569224268087
681,0.5136952895865734
682,0.7651991656798167
683,1.21200532717165
684,0.40742989160848087
685,0.9069511904558141
