Senser,s_0
1606144137,38.982304
1606144143,38.982304
1606144147,38.982304
1606144148,38.982304
1606144153,38.982304
1606144157,38.982304
1606144160,38.982304
1606144165,38.982304
1606144172,38.982304
1606144178,38.982304
1606144184,38.982304
1606144188,38.982304
1606144191,38.982304
1606144333,38.982304
1606144334,38.982304
1606144338,38.982304
1606144340,38.982304
1606144348,38.982304
1606144350,38.982304
1606144351,38.982304
1606144357,38.982304
1606144360,38.982304
1606144363,38.982304
1606144364,38.982304
1606144378,38.982304
1606144381,38.982304
1606144384,38.982304
1606144385,38.982304
1606144386,38.982304
1606144389,38.982304
1606144399,38.982304
1606144401,38.982304
1606144404,38.982304
1606144410,38.982304
1606144411,38.982304
1606144419,38.982304
1606144422,38.982304
1606144431,38.982304
1606144433,38.982304
1606144440,38.982304
1606144458,38.982304
1606144462,38.982304
1606144467,38.982304
1606144874,38.982304
1606144891,38.982304
1606144894,38.982304
1606144902,38.982304
1606144907,38.982304
1606144911,38.982304
1606144915,38.982304
1606144925,38.982304
1606144931,38.982304
1606144942,38.982304
1606144948,38.982304
1606144952,38.982304
1606144953,38.982304
1606144959,38.982304
1606144964,38.982304
1606144970,38.982304
1606144974,38.982304
1606144975,38.982304
1606144986,38.982304
1606144988,38.982304
1606140792,38.982304
1606140793,38.982304
1606140799,38.982304
1606140800,38.982304
1606140808,38.982304
1606140811,38.982304
1606140814,38.982304
1606140822,38.982304
1606140830,38.982304
1606140832,38.982304
1606140834,38.982304
1606140835,38.982304
1606140843,38.982304
1606140848,38.982304
1606140851,38.982304
1606140853,38.982304
1606140855,38.982304
1606140863,38.982304
1606140866,38.982304
1606140872,38.982304
1606140876,38.982304
1606140877,38.982304
1606140881,38.982304
1606140884,38.982304
1606140887,38.982304
1606140893,38.982304
1606140897,38.982304
1606140899,38.982304
1606140901,38.982304
1606140903,38.982304
1606140906,38.982304
1606140909,38.982304
1606140912,38.982304
1606140913,38.982304
1606140916,38.982304
1606140922,38.982304
1606140927,38.982304
1606140934,38.982304
1606140937,38.982304
1606140938,38.982304
1606140940,38.982304
1606140946,38.982304
1606140953,38.982304
1606140955,38.982304
